type,brom_ref,group,name,version,license-id
library,@jridgewell/gen-mapping@0.1.1,@jridgewell,gen-mapping,0.1.1,MIT
library,@jridgewell/gen-mapping@0.3.2,@jridgewell,gen-mapping,0.3.2,MIT
library,@jridgewell/gen-mapping@0.3.3,@jridgewell,gen-mapping,0.3.3,MIT
library,@jridgewell/gen-mapping@0.3.5,@jridgewell,gen-mapping,0.3.5,MIT
library,@jridgewell/resolve-uri@1.0.0,@jridgewell,resolve-uri,1.0.0,MIT
library,@jridgewell/resolve-uri@3.0.5,@jridgewell,resolve-uri,3.0.5,MIT
library,@jridgewell/resolve-uri@3.0.8,@jridgewell,resolve-uri,3.0.8,MIT
library,@jridgewell/resolve-uri@3.1.0,@jridgewell,resolve-uri,3.1.0,MIT
library,@jridgewell/resolve-uri@3.1.1,@jridgewell,resolve-uri,3.1.1,MIT
library,@jridgewell/resolve-uri@3.1.2,@jridgewell,resolve-uri,3.1.2,MIT
library,@jridgewell/set-array@1.1.1,@jridgewell,set-array,1.1.1,MIT
library,@jridgewell/set-array@1.1.2,@jridgewell,set-array,1.1.2,MIT
library,@jridgewell/set-array@1.2.1,@jridgewell,set-array,1.2.1,MIT
library,@jridgewell/sourcemap-codec@1.4.11,@jridgewell,sourcemap-codec,1.4.11,MIT
library,@jridgewell/sourcemap-codec@1.4.14,@jridgewell,sourcemap-codec,1.4.14,MIT
library,@jridgewell/sourcemap-codec@1.4.15,@jridgewell,sourcemap-codec,1.4.15,MIT
library,@jridgewell/trace-mapping@0.3.14,@jridgewell,trace-mapping,0.3.14,MIT
library,@jridgewell/trace-mapping@0.3.18,@jridgewell,trace-mapping,0.3.18,MIT
library,@jridgewell/trace-mapping@0.3.20,@jridgewell,trace-mapping,0.3.20,MIT
library,@jridgewell/trace-mapping@0.3.22,@jridgewell,trace-mapping,0.3.22,MIT
library,@jridgewell/trace-mapping@0.3.25,@jridgewell,trace-mapping,0.3.25,MIT
library,@jridgewell/trace-mapping@0.3.7,@jridgewell,trace-mapping,0.3.7,MIT
library,@js-sdsl/ordered-map@4.4.2,@js-sdsl,ordered-map,4.4.2,MIT
library,@jsdevtools/coverage-istanbul-loader@3.0.5,@jsdevtools,coverage-istanbul-loader,3.0.5,MIT
library,@jsdevtools/ono@7.1.2,@jsdevtools,ono,7.1.2,MIT
library,@jsdevtools/ono@7.1.3,@jsdevtools,ono,7.1.3,MIT
library,@jsdoc/salty@0.2.8,@jsdoc,salty,0.2.8,Apache-2.0
library,@keycloak/keycloak-admin-client@18.0.2,@keycloak,keycloak-admin-client,18.0.2,Apache-2.0
library,@koa/cors@3.1.0,@koa,cors,3.1.0,MIT
library,@koa/cors@3.3.0,@koa,cors,3.3.0,MIT
library,@koa/cors@4.0.0,@koa,cors,4.0.0,MIT
library,@korzio/djv-draft-04@2.0.1,@korzio,djv-draft-04,2.0.1,MIT
library,@kubernetes/client-node@0.12.3,@kubernetes,client-node,0.12.3,Apache-2.0
library,@kubernetes/client-node@0.16.1,@kubernetes,client-node,0.16.1,Apache-2.0
library,@kubernetes/client-node@0.19.0,@kubernetes,client-node,0.19.0,Apache-2.0
library,@kubernetes/client-node@0.20.0,@kubernetes,client-node,0.20.0,Apache-2.0
library,@leichtgewicht/ip-codec@2.0.4,@leichtgewicht,ip-codec,2.0.4,MIT
library,@lerna/add@3.21.0,@lerna,add,3.21.0,MIT
library,@lerna/bootstrap@3.21.0,@lerna,bootstrap,3.21.0,MIT
library,@lerna/changed@3.21.0,@lerna,changed,3.21.0,MIT
library,@lerna/check-working-tree@3.16.5,@lerna,check-working-tree,3.16.5,MIT
library,@lerna/child-process@3.16.5,@lerna,child-process,3.16.5,MIT
library,@lerna/clean@3.21.0,@lerna,clean,3.21.0,MIT
library,@lerna/cli@3.18.5,@lerna,cli,3.18.5,MIT
library,@lerna/collect-uncommitted@3.16.5,@lerna,collect-uncommitted,3.16.5,MIT
library,@lerna/collect-updates@3.20.0,@lerna,collect-updates,3.20.0,MIT
library,@lerna/command@3.21.0,@lerna,command,3.21.0,MIT
library,@lerna/conventional-commits@3.22.0,@lerna,conventional-commits,3.22.0,MIT
library,@lerna/create-symlink@3.16.2,@lerna,create-symlink,3.16.2,MIT
library,@lerna/create@3.22.0,@lerna,create,3.22.0,MIT
library,@lerna/describe-ref@3.16.5,@lerna,describe-ref,3.16.5,MIT
library,@lerna/diff@3.21.0,@lerna,diff,3.21.0,MIT
library,@lerna/exec@3.21.0,@lerna,exec,3.21.0,MIT
library,@lerna/filter-options@3.20.0,@lerna,filter-options,3.20.0,MIT
library,@lerna/filter-packages@3.18.0,@lerna,filter-packages,3.18.0,MIT
library,@lerna/get-npm-exec-opts@3.13.0,@lerna,get-npm-exec-opts,3.13.0,MIT
library,@lerna/get-packed@3.16.0,@lerna,get-packed,3.16.0,MIT
library,@lerna/github-client@3.22.0,@lerna,github-client,3.22.0,MIT
library,@lerna/gitlab-client@3.15.0,@lerna,gitlab-client,3.15.0,MIT
library,@lerna/global-options@3.13.0,@lerna,global-options,3.13.0,MIT
library,@lerna/has-npm-version@3.16.5,@lerna,has-npm-version,3.16.5,MIT
library,@lerna/import@3.22.0,@lerna,import,3.22.0,MIT
library,@lerna/info@3.21.0,@lerna,info,3.21.0,MIT
library,@lerna/init@3.21.0,@lerna,init,3.21.0,MIT
library,@lerna/link@3.21.0,@lerna,link,3.21.0,MIT
library,@lerna/list@3.21.0,@lerna,list,3.21.0,MIT
library,@lerna/listable@3.18.5,@lerna,listable,3.18.5,MIT
library,@lerna/log-packed@3.16.0,@lerna,log-packed,3.16.0,MIT
library,@lerna/npm-conf@3.16.0,@lerna,npm-conf,3.16.0,MIT
library,@lerna/npm-dist-tag@3.18.5,@lerna,npm-dist-tag,3.18.5,MIT
library,@lerna/npm-install@3.16.5,@lerna,npm-install,3.16.5,MIT
library,@lerna/npm-publish@3.18.5,@lerna,npm-publish,3.18.5,MIT
library,@lerna/npm-run-script@3.16.5,@lerna,npm-run-script,3.16.5,MIT
library,@lerna/otplease@3.18.5,@lerna,otplease,3.18.5,MIT
library,@lerna/output@3.13.0,@lerna,output,3.13.0,MIT
library,@lerna/pack-directory@3.16.4,@lerna,pack-directory,3.16.4,MIT
library,@lerna/package-graph@3.18.5,@lerna,package-graph,3.18.5,MIT
library,@lerna/package@3.16.0,@lerna,package,3.16.0,MIT
library,@lerna/prerelease-id-from-version@3.16.0,@lerna,prerelease-id-from-version,3.16.0,MIT
library,@lerna/profiler@3.20.0,@lerna,profiler,3.20.0,MIT
library,@lerna/project@3.21.0,@lerna,project,3.21.0,MIT
library,@lerna/prompt@3.18.5,@lerna,prompt,3.18.5,MIT
library,@lerna/publish@3.22.0,@lerna,publish,3.22.0,MIT
library,@lerna/publish@3.22.1,@lerna,publish,3.22.1,MIT
library,@lerna/pulse-till-done@3.13.0,@lerna,pulse-till-done,3.13.0,MIT
library,@lerna/query-graph@3.18.5,@lerna,query-graph,3.18.5,MIT
library,@lerna/resolve-symlink@3.16.0,@lerna,resolve-symlink,3.16.0,MIT
library,@lerna/rimraf-dir@3.16.5,@lerna,rimraf-dir,3.16.5,MIT
library,@lerna/run-lifecycle@3.16.2,@lerna,run-lifecycle,3.16.2,MIT
library,@lerna/run-topologically@3.18.5,@lerna,run-topologically,3.18.5,MIT
library,@lerna/run@3.21.0,@lerna,run,3.21.0,MIT
library,@lerna/symlink-binary@3.17.0,@lerna,symlink-binary,3.17.0,MIT
library,@lerna/symlink-dependencies@3.17.0,@lerna,symlink-dependencies,3.17.0,MIT
library,@lerna/timer@3.13.0,@lerna,timer,3.13.0,MIT
library,@lerna/validation-error@3.13.0,@lerna,validation-error,3.13.0,MIT
library,@lerna/version@3.22.0,@lerna,version,3.22.0,MIT
library,@lerna/version@3.22.1,@lerna,version,3.22.1,MIT
library,@lerna/write-log-file@3.13.0,@lerna,write-log-file,3.13.0,MIT
library,@lib/pathfinder@1.0.0,@lib,pathfinder,1.0.0,ISC
library,@lukeed/ms@2.0.2,@lukeed,ms,2.0.2,MIT
library,@mapbox/node-pre-gyp@1.0.11,@mapbox,node-pre-gyp,1.0.11,BSD-3-Clause
library,@mapbox/node-pre-gyp@1.0.9,@mapbox,node-pre-gyp,1.0.9,BSD-3-Clause
library,@mojaloop/account-lookup-bc-account-lookup-svc@0.6.2,@mojaloop,account-lookup-bc-account-lookup-svc,0.6.2,Apache-2.0
library,@mojaloop/account-lookup-bc-client-lib@0.1.26,@mojaloop,account-lookup-bc-client-lib,0.1.26,Apache-2.0
library,@mojaloop/account-lookup-bc-client-lib@0.5.4,@mojaloop,account-lookup-bc-client-lib,0.5.4,Apache-2.0
library,@mojaloop/account-lookup-bc-client-lib@0.6.2,@mojaloop,account-lookup-bc-client-lib,0.6.2,Apache-2.0
library,@mojaloop/account-lookup-bc-domain-lib@0.6.0,@mojaloop,account-lookup-bc-domain-lib,0.6.0,Apache-2.0
library,@mojaloop/account-lookup-bc-http-oracle-svc@0.6.1,@mojaloop,account-lookup-bc-http-oracle-svc,0.6.1,Apache-2.0
library,@mojaloop/account-lookup-bc-implementations-lib@0.6.0,@mojaloop,account-lookup-bc-implementations-lib,0.6.0,Apache-2.0
library,@mojaloop/account-lookup-bc-public-types-lib@0.5.2,@mojaloop,account-lookup-bc-public-types-lib,0.5.2,Apache-2.0
library,@mojaloop/account-lookup-bc-public-types-lib@0.6.1,@mojaloop,account-lookup-bc-public-types-lib,0.6.1,Apache-2.0
library,@mojaloop/account-lookup-bc-shared-mocks-lib@0.6.0,@mojaloop,account-lookup-bc-shared-mocks-lib,0.6.0,Apache-2.0
library,@mojaloop/accounts-and-balances-bc-builtin-ledger-grpc-client-lib@0.6.1,@mojaloop,accounts-and-balances-bc-builtin-ledger-grpc-client-lib,0.6.1,Apache-2.0
library,@mojaloop/accounts-and-balances-bc-builtin-ledger-grpc-svc@0.6.2,@mojaloop,accounts-and-balances-bc-builtin-ledger-grpc-svc,0.6.2,Apache-2.0
library,@mojaloop/accounts-and-balances-bc-coa-grpc-svc@0.6.2,@mojaloop,accounts-and-balances-bc-coa-grpc-svc,0.6.2,Apache-2.0
library,@mojaloop/accounts-and-balances-bc-grpc-client-lib@0.5.2,@mojaloop,accounts-and-balances-bc-grpc-client-lib,0.5.2,Apache-2.0
library,@mojaloop/accounts-and-balances-bc-grpc-client-lib@0.6.2,@mojaloop,accounts-and-balances-bc-grpc-client-lib,0.6.2,Apache-2.0
library,@mojaloop/accounts-and-balances-bc-privileges-definition-lib@0.6.0,@mojaloop,accounts-and-balances-bc-privileges-definition-lib,0.6.0,Apache-2.0
library,@mojaloop/accounts-and-balances-bc-public-types-lib@0.5.1,@mojaloop,accounts-and-balances-bc-public-types-lib,0.5.1,Apache-2.0
library,@mojaloop/accounts-and-balances-bc-public-types-lib@0.6.1,@mojaloop,accounts-and-balances-bc-public-types-lib,0.6.1,Apache-2.0
library,@mojaloop/accounts-and-balances-bc-shared-mocks-lib@0.6.0,@mojaloop,accounts-and-balances-bc-shared-mocks-lib,0.6.0,Apache-2.0
library,@mojaloop/api-snippets@14.0.0,@mojaloop,api-snippets,14.0.0,Apache-2.0
library,@mojaloop/api-snippets@17.4.0,@mojaloop,api-snippets,17.4.0,Apache-2.0
library,@mojaloop/api-snippets@17.5.1,@mojaloop,api-snippets,17.5.1,Apache-2.0
library,@mojaloop/auditing-bc-client-lib@0.5.3,@mojaloop,auditing-bc-client-lib,0.5.3,Apache-2.0
library,@mojaloop/auditing-bc-public-types-lib@0.3.1,@mojaloop,auditing-bc-public-types-lib,0.3.1,Apache-2.0
library,@mojaloop/auditing-bc-public-types-lib@0.5.2,@mojaloop,auditing-bc-public-types-lib,0.5.2,Apache-2.0
library,@mojaloop/central-services-error-handling@12.0.4,@mojaloop,central-services-error-handling,12.0.4,Apache-2.0
library,@mojaloop/central-services-error-handling@12.0.7,@mojaloop,central-services-error-handling,12.0.7,Apache-2.0
library,@mojaloop/central-services-error-handling@13.0.1,@mojaloop,central-services-error-handling,13.0.1,Apache-2.0
library,@mojaloop/central-services-health@15.0.0,@mojaloop,central-services-health,15.0.0,Apache-2.0
library,@mojaloop/central-services-logger@10.4.0,@mojaloop,central-services-logger,10.4.0,Apache-2.0
library,@mojaloop/central-services-logger@10.6.2,@mojaloop,central-services-logger,10.6.2,Apache-2.0
library,@mojaloop/central-services-logger@11.2.2,@mojaloop,central-services-logger,11.2.2,Apache-2.0
library,@mojaloop/central-services-logger@11.3.0,@mojaloop,central-services-logger,11.3.0,Apache-2.0
library,@mojaloop/central-services-logger@11.3.1,@mojaloop,central-services-logger,11.3.1,Apache-2.0
library,@mojaloop/central-services-metrics@12.0.5,@mojaloop,central-services-metrics,12.0.5,Apache-2.0
library,@mojaloop/central-services-metrics@12.0.8,@mojaloop,central-services-metrics,12.0.8,Apache-2.0
library,@mojaloop/central-services-shared@18.2.0,@mojaloop,central-services-shared,18.2.0,Apache-2.0
library,@mojaloop/central-services-shared@18.3.8,@mojaloop,central-services-shared,18.3.8,Apache-2.0
library,@mojaloop/central-services-shared@18.5.0,@mojaloop,central-services-shared,18.5.0,Apache-2.0
library,@mojaloop/central-services-stream@11.3.0,@mojaloop,central-services-stream,11.3.0,Apache-2.0
library,@mojaloop/database-lib@11.0.5,@mojaloop,database-lib,11.0.5,Apache-2.0
library,@mojaloop/event-sdk@14.0.0,@mojaloop,event-sdk,14.0.0,Apache-2.0
library,@mojaloop/event-sdk@14.1.1,@mojaloop,event-sdk,14.1.1,Apache-2.0
library,@mojaloop/finance-portal-lib@0.1.1,@mojaloop,finance-portal-lib,0.1.1,Apache-2.0
library,@mojaloop/interop-apis-bc-config-lib@0.6.0,@mojaloop,interop-apis-bc-config-lib,0.6.0,Apache-2.0
library,@mojaloop/interop-apis-bc-fspiop-api-svc@0.6.7,@mojaloop,interop-apis-bc-fspiop-api-svc,0.6.7,Apache-2.0
library,@mojaloop/interop-apis-bc-fspiop-event-handler-svc@0.6.6,@mojaloop,interop-apis-bc-fspiop-event-handler-svc,0.6.6,Apache-2.0
library,@mojaloop/interop-apis-bc-fspiop-utils-lib@0.6.0,@mojaloop,interop-apis-bc-fspiop-utils-lib,0.6.0,Apache-2.0
library,@mojaloop/interop-apis-bc-shared-mocks-lib@0.6.0,@mojaloop,interop-apis-bc-shared-mocks-lib,0.6.0,Apache-2.0
library,@mojaloop/interop-bc-client-lib@0.6.2,@mojaloop,interop-bc-client-lib,0.6.2,Apache-2.0
library,@mojaloop/logging-bc-client-lib@0.1.30,@mojaloop,logging-bc-client-lib,0.1.30,Apache-2.0
library,@mojaloop/logging-bc-client-lib@0.5.8,@mojaloop,logging-bc-client-lib,0.5.8,Apache-2.0
library,@mojaloop/logging-bc-logging-svc@0.5.5,@mojaloop,logging-bc-logging-svc,0.5.5,Apache-2.0
library,@mojaloop/logging-bc-public-types-lib@0.1.22,@mojaloop,logging-bc-public-types-lib,0.1.22,Apache-2.0
library,@mojaloop/logging-bc-public-types-lib@0.1.23,@mojaloop,logging-bc-public-types-lib,0.1.23,Apache-2.0
library,@mojaloop/logging-bc-public-types-lib@0.5.4,@mojaloop,logging-bc-public-types-lib,0.5.4,Apache-2.0
library,@mojaloop/merchant-acquirer-backend@1.0.3,@mojaloop,merchant-acquirer-backend,1.0.3,ISC
library,@mojaloop/merchant-acquirer-frontend@1.0.2,@mojaloop,merchant-acquirer-frontend,1.0.2,ISC
library,@mojaloop/merchant-registry-oracle@1.0.3,@mojaloop,merchant-registry-oracle,1.0.3,ISC
library,@mojaloop/ml-testing-toolkit-shared-lib@14.0.1,@mojaloop,ml-testing-toolkit-shared-lib,14.0.1,Apache-2.0
library,@mojaloop/mojaloop-vnext-k8s-operator-svc@0.0.3,@mojaloop,mojaloop-vnext-k8s-operator-svc,0.0.3,Apache-2.0
library,@mojaloop/participant-bc-public-types-lib@0.5.5,@mojaloop,participant-bc-public-types-lib,0.5.5,Apache-2.0
library,@mojaloop/participant-bc-public-types-lib@0.6.3,@mojaloop,participant-bc-public-types-lib,0.6.3,Apache-2.0
library,@mojaloop/participants-bc-client-lib@0.5.5,@mojaloop,participants-bc-client-lib,0.5.5,Apache-2.0
library,@mojaloop/participants-bc-client-lib@0.6.3,@mojaloop,participants-bc-client-lib,0.6.3,Apache-2.0
library,@mojaloop/participants-bc-participants-svc@0.6.4,@mojaloop,participants-bc-participants-svc,0.6.4,Apache-2.0
library,@mojaloop/participants-bc-shared-mocks-lib@0.6.0,@mojaloop,participants-bc-shared-mocks-lib,0.6.0,Apache-2.0
library,@mojaloop/platform-configuration-bc-client-lib@0.1.22,@mojaloop,platform-configuration-bc-client-lib,0.1.22,Apache-2.0
library,@mojaloop/platform-configuration-bc-client-lib@0.6.3,@mojaloop,platform-configuration-bc-client-lib,0.6.3,Apache-2.0
library,@mojaloop/platform-configuration-bc-configuration-svc@0.6.3,@mojaloop,platform-configuration-bc-configuration-svc,0.6.3,Apache-2.0
library,@mojaloop/platform-configuration-bc-domain-lib@0.6.0,@mojaloop,platform-configuration-bc-domain-lib,0.6.0,Apache-2.0
library,@mojaloop/platform-configuration-bc-public-types-lib@0.2.1,@mojaloop,platform-configuration-bc-public-types-lib,0.2.1,Apache-2.0
library,@mojaloop/platform-configuration-bc-public-types-lib@0.2.5,@mojaloop,platform-configuration-bc-public-types-lib,0.2.5,Apache-2.0
library,@mojaloop/platform-configuration-bc-public-types-lib@0.3.5,@mojaloop,platform-configuration-bc-public-types-lib,0.3.5,Apache-2.0
library,@mojaloop/platform-configuration-bc-public-types-lib@0.6.1,@mojaloop,platform-configuration-bc-public-types-lib,0.6.1,Apache-2.0
library,@mojaloop/platform-shared-lib-messaging-types-lib@0.2.103,@mojaloop,platform-shared-lib-messaging-types-lib,0.2.103,Apache-2.0
library,@mojaloop/platform-shared-lib-messaging-types-lib@0.5.7,@mojaloop,platform-shared-lib-messaging-types-lib,0.5.7,Apache-2.0
library,@mojaloop/platform-shared-lib-messaging-types-lib@0.6.2,@mojaloop,platform-shared-lib-messaging-types-lib,0.6.2,Apache-2.0
library,@mojaloop/platform-shared-lib-nodejs-kafka-client-lib@0.3.71,@mojaloop,platform-shared-lib-nodejs-kafka-client-lib,0.3.71,Apache-2.0
library,@mojaloop/platform-shared-lib-nodejs-kafka-client-lib@0.5.18,@mojaloop,platform-shared-lib-nodejs-kafka-client-lib,0.5.18,Apache-2.0
library,@mojaloop/platform-shared-lib-observability-client-lib@0.5.8,@mojaloop,platform-shared-lib-observability-client-lib,0.5.8,Apache-2.0
library,@mojaloop/platform-shared-lib-observability-types-lib@0.5.6,@mojaloop,platform-shared-lib-observability-types-lib,0.5.6,Apache-2.0
library,@mojaloop/platform-shared-lib-observability-types-lib@0.5.7,@mojaloop,platform-shared-lib-observability-types-lib,0.5.7,Apache-2.0
library,@mojaloop/platform-shared-lib-public-messages-lib@0.1.164,@mojaloop,platform-shared-lib-public-messages-lib,0.1.164,Apache-2.0
library,@mojaloop/platform-shared-lib-public-messages-lib@0.5.21,@mojaloop,platform-shared-lib-public-messages-lib,0.5.21,Apache-2.0
library,@mojaloop/platform-shared-lib-public-messages-lib@0.5.23,@mojaloop,platform-shared-lib-public-messages-lib,0.5.23,Apache-2.0
library,@mojaloop/platform-shared-lib-public-messages-lib@0.5.24,@mojaloop,platform-shared-lib-public-messages-lib,0.5.24,Apache-2.0
library,@mojaloop/platform-shared-lib-public-messages-lib@0.5.26,@mojaloop,platform-shared-lib-public-messages-lib,0.5.26,Apache-2.0
library,@mojaloop/quoting-bc-api-svc@0.6.6,@mojaloop,quoting-bc-api-svc,0.6.6,Apache-2.0
library,@mojaloop/quoting-bc-command-handler-svc@0.6.6,@mojaloop,quoting-bc-command-handler-svc,0.6.6,Apache-2.0
library,@mojaloop/quoting-bc-config-lib@0.6.0,@mojaloop,quoting-bc-config-lib,0.6.0,Apache-2.0
library,@mojaloop/quoting-bc-domain-lib@0.6.1,@mojaloop,quoting-bc-domain-lib,0.6.1,Apache-2.0
library,@mojaloop/quoting-bc-event-handler-svc@0.6.4,@mojaloop,quoting-bc-event-handler-svc,0.6.4,Apache-2.0
library,@mojaloop/quoting-bc-implementations-lib@0.6.0,@mojaloop,quoting-bc-implementations-lib,0.6.0,Apache-2.0
library,@mojaloop/quoting-bc-public-types-lib@0.5.8,@mojaloop,quoting-bc-public-types-lib,0.5.8,Apache-2.0
library,@mojaloop/quoting-bc-public-types-lib@0.6.3,@mojaloop,quoting-bc-public-types-lib,0.6.3,Apache-2.0
library,@mojaloop/quoting-bc-shared-mocks-lib@0.6.0,@mojaloop,quoting-bc-shared-mocks-lib,0.6.0,Apache-2.0
library,@mojaloop/reporting-bc-participants-reporting-svc@0.3.16,@mojaloop,reporting-bc-participants-reporting-svc,0.3.16,Apache-2.0
library,@mojaloop/reporting-bc-quotes-reporting-svc@0.3.16,@mojaloop,reporting-bc-quotes-reporting-svc,0.3.16,Apache-2.0
library,@mojaloop/reporting-bc-reporting-api-svc@0.3.39,@mojaloop,reporting-bc-reporting-api-svc,0.3.39,Apache-2.0
library,@mojaloop/reporting-bc-settlements-reporting-svc@0.3.18,@mojaloop,reporting-bc-settlements-reporting-svc,0.3.18,Apache-2.0
library,@mojaloop/reporting-bc-transfers-reporting-svc@0.3.12,@mojaloop,reporting-bc-transfers-reporting-svc,0.3.12,Apache-2.0
library,@mojaloop/reporting-bc-types-lib@0.0.1,@mojaloop,reporting-bc-types-lib,0.0.1,Apache-2.0
library,@mojaloop/scheduling-bc-client-lib@0.5.2,@mojaloop,scheduling-bc-client-lib,0.5.2,Apache-2.0
library,@mojaloop/scheduling-bc-public-types-lib@0.0.10,@mojaloop,scheduling-bc-public-types-lib,0.0.10,Apache-2.0
library,@mojaloop/sdk-standard-components@14.0.0,@mojaloop,sdk-standard-components,14.0.0,Apache-2.0
library,@mojaloop/sdk-standard-components@15.13.0,@mojaloop,sdk-standard-components,15.13.0,Apache-2.0
library,@mojaloop/sdk-standard-components@17.0.4,@mojaloop,sdk-standard-components,17.0.4,Apache-2.0
library,@mojaloop/sdk-standard-components@17.1.3,@mojaloop,sdk-standard-components,17.1.3,Apache-2.0
library,@mojaloop/sdk-standard-components@18.1.0,@mojaloop,sdk-standard-components,18.1.0,Apache-2.0
library,@mojaloop/sdk-standard-components@18.2.1,@mojaloop,sdk-standard-components,18.2.1,Apache-2.0
library,@mojaloop/security-bc-client-lib@0.1.31,@mojaloop,security-bc-client-lib,0.1.31,Apache-2.0
library,@mojaloop/security-bc-client-lib@0.5.12,@mojaloop,security-bc-client-lib,0.5.12,Apache-2.0
library,@mojaloop/security-bc-client-lib@0.6.2,@mojaloop,security-bc-client-lib,0.6.2,Apache-2.0
library,@mojaloop/security-bc-public-types-lib@0.1.19,@mojaloop,security-bc-public-types-lib,0.1.19,Apache-2.0
library,@mojaloop/security-bc-public-types-lib@0.3.5,@mojaloop,security-bc-public-types-lib,0.3.5,Apache-2.0
library,@mojaloop/security-bc-public-types-lib@0.5.7,@mojaloop,security-bc-public-types-lib,0.5.7,Apache-2.0
library,@mojaloop/security-bc-public-types-lib@0.6.1,@mojaloop,security-bc-public-types-lib,0.6.1,Apache-2.0
library,@mojaloop/settlements-bc-command-handler-svc@0.6.0,@mojaloop,settlements-bc-command-handler-svc,0.6.0,Apache-2.0
library,@mojaloop/settlements-bc-config-lib@0.6.0,@mojaloop,settlements-bc-config-lib,0.6.0,Apache-2.0
library,@mojaloop/settlements-bc-domain-lib@0.6.0,@mojaloop,settlements-bc-domain-lib,0.6.0,Apache-2.0
library,@mojaloop/settlements-bc-event-handler-svc@0.6.0,@mojaloop,settlements-bc-event-handler-svc,0.6.0,Apache-2.0
library,@mojaloop/settlements-bc-infrastructure-lib@0.6.0,@mojaloop,settlements-bc-infrastructure-lib,0.6.0,Apache-2.0
library,@mojaloop/settlements-bc-model-lib@0.5.4,@mojaloop,settlements-bc-model-lib,0.5.4,Apache-2.0
library,@mojaloop/settlements-bc-model-lib@0.6.4,@mojaloop,settlements-bc-model-lib,0.6.4,Apache-2.0
library,@mojaloop/settlements-bc-public-types-lib@0.3.2,@mojaloop,settlements-bc-public-types-lib,0.3.2,Apache-2.0
library,@mojaloop/settlements-bc-public-types-lib@0.5.5,@mojaloop,settlements-bc-public-types-lib,0.5.5,Apache-2.0
library,@mojaloop/settlements-bc-public-types-lib@0.6.6,@mojaloop,settlements-bc-public-types-lib,0.6.6,Apache-2.0
library,@mojaloop/settlements-bc-settlements-api-svc@0.6.0,@mojaloop,settlements-bc-settlements-api-svc,0.6.0,Apache-2.0
library,@mojaloop/settlements-bc-shared-mocks-lib@0.6.0,@mojaloop,settlements-bc-shared-mocks-lib,0.6.0,Apache-2.0
library,@mojaloop/transfers-bc-command-handler-svc@0.6.3,@mojaloop,transfers-bc-command-handler-svc,0.6.3,Apache-2.0
library,@mojaloop/transfers-bc-config-lib@0.6.0,@mojaloop,transfers-bc-config-lib,0.6.0,Apache-2.0
library,@mojaloop/transfers-bc-domain-lib@0.6.0,@mojaloop,transfers-bc-domain-lib,0.6.0,Apache-2.0
library,@mojaloop/transfers-bc-event-handler-svc@0.6.3,@mojaloop,transfers-bc-event-handler-svc,0.6.3,Apache-2.0
library,@mojaloop/transfers-bc-implementations-lib@0.6.0,@mojaloop,transfers-bc-implementations-lib,0.6.0,Apache-2.0
library,@mojaloop/transfers-bc-public-types-lib@0.5.3,@mojaloop,transfers-bc-public-types-lib,0.5.3,Apache-2.0
library,@mojaloop/transfers-bc-public-types-lib@0.6.2,@mojaloop,transfers-bc-public-types-lib,0.6.2,Apache-2.0
library,@mojaloop/transfers-bc-public-types-lib@0.6.3,@mojaloop,transfers-bc-public-types-lib,0.6.3,Apache-2.0
library,@mojaloop/transfers-bc-shared-mocks-lib@0.6.0,@mojaloop,transfers-bc-shared-mocks-lib,0.6.0,Apache-2.0
library,@mojaloop/transfers-bc-transfers-api-svc@0.6.3,@mojaloop,transfers-bc-transfers-api-svc,0.6.3,Apache-2.0
library,@mojaloop/typescript-bc-template-example-public-lib@0.0.1,@mojaloop,typescript-bc-template-example-public-lib,0.0.1,Apache-2.0
library,@mojaloop/typescript-bc-template-example-svc@0.0.1,@mojaloop,typescript-bc-template-example-svc,0.0.1,Apache-2.0
library,@mojaloop/vnext-admin-ui-svc@0.5.40,@mojaloop,vnext-admin-ui-svc,0.5.40,
library,@mojaloop/vnext-participant-simulator-svc@0.1.4,@mojaloop,vnext-participant-simulator-svc,0.1.4,Apache-2.0
library,@mongodb-js/saslprep@1.1.0,@mongodb-js,saslprep,1.1.0,MIT
library,@mongodb-js/saslprep@1.1.7,@mongodb-js,saslprep,1.1.7,MIT
library,@mongodb-js/saslprep@1.1.8,@mongodb-js,saslprep,1.1.8,MIT
library,@mrmlnc/readdir-enhanced@2.2.1,@mrmlnc,readdir-enhanced,2.2.1,MIT
library,@ng-bootstrap/ng-bootstrap@10.0.0,@ng-bootstrap,ng-bootstrap,10.0.0,MIT
library,@ngtools/webpack@12.2.18,@ngtools,webpack,12.2.18,MIT
library,@nodelib/fs.scandir@2.1.3,@nodelib,fs.scandir,2.1.3,MIT
library,@nodelib/fs.scandir@2.1.5,@nodelib,fs.scandir,2.1.5,MIT
library,@nodelib/fs.stat@1.1.3,@nodelib,fs.stat,1.1.3,MIT
library,@nodelib/fs.stat@2.0.3,@nodelib,fs.stat,2.0.3,MIT
library,@nodelib/fs.stat@2.0.5,@nodelib,fs.stat,2.0.5,MIT
library,@nodelib/fs.walk@1.2.4,@nodelib,fs.walk,1.2.4,MIT
library,@nodelib/fs.walk@1.2.8,@nodelib,fs.walk,1.2.8,MIT
library,@now-ims/hapi-now-auth@2.1.0,@now-ims,hapi-now-auth,2.1.0,MIT
library,@npmcli/ci-detect@1.3.0,@npmcli,ci-detect,1.3.0,ISC
